,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2017-02-08,1.4000,1.4800,1.3600,1.4777,1.4777,72379,0.0000,1.0000
2017-02-07,1.3793,1.4200,1.3624,1.3710,1.3710,31850,0.0000,1.0000
2017-02-06,1.3727,1.3860,1.3527,1.3799,1.3799,27286,0.0000,1.0000
2017-02-03,1.3680,1.3870,1.3680,1.3850,1.3850,15644,0.0000,1.0000
2017-02-02,1.3806,1.4017,1.3723,1.3866,1.3866,38274,0.0000,1.0000
2017-02-01,1.3296,1.3798,1.3266,1.3798,1.3798,12315,0.0000,1.0000
2017-01-31,1.3718,1.3718,1.3316,1.3411,1.3411,25243,0.0000,1.0000
2017-01-30,1.3976,1.3976,1.3441,1.3762,1.3762,55007,0.0000,1.0000
2017-01-27,1.3990,1.4000,1.3631,1.3896,1.3896,34424,0.0000,1.0000
2017-01-26,1.4390,1.4400,1.3847,1.3863,1.3863,20535,0.0000,1.0000
2017-01-25,1.3973,1.4416,1.3973,1.4409,1.4409,80146,0.0000,1.0000
2017-01-24,1.4020,1.4100,1.3797,1.3863,1.3863,28400,0.0000,1.0000
2017-01-23,1.3600,1.4000,1.3600,1.3754,1.3754,121207,0.0000,1.0000
2017-01-20,1.3525,1.3924,1.3525,1.3600,1.3600,119313,0.0000,1.0000
2017-01-19,1.3355,1.3849,1.3355,1.3849,1.3849,92250,0.0000,1.0000
2017-01-18,1.3788,1.3980,1.3409,1.3500,1.3500,71899,0.0000,1.0000
2017-01-17,1.3841,1.3910,1.3610,1.3890,1.3890,35134,0.0000,1.0000
2017-01-13,1.3657,1.3820,1.3497,1.3595,1.3595,79977,0.0000,1.0000
2017-01-12,1.4015,1.4166,1.3597,1.3673,1.3673,42082,0.0000,1.0000
2017-01-11,1.4251,1.4300,1.3785,1.3848,1.3848,78133,0.0000,1.0000
2017-01-10,1.4089,1.4270,1.3820,1.3872,1.3872,216859,0.0000,1.0000
2017-01-09,1.3242,1.4032,1.3242,1.3949,1.3949,86788,0.0000,1.0000
2017-01-06,1.3330,1.3395,1.2819,1.3255,1.3255,287331,0.0000,1.0000
2017-01-05,1.2589,1.3182,1.2328,1.3182,1.3182,189150,0.0000,1.0000
2017-01-04,1.1754,1.2104,1.1659,1.1908,1.1908,41463,0.0000,1.0000
2017-01-03,1.1334,1.1543,1.1155,1.1543,1.1543,84588,0.0000,1.0000
2016-12-30,1.1000,1.1028,1.0685,1.1028,1.1028,7220,0.0000,1.0000
2016-12-29,1.0969,1.0974,1.0339,1.0550,1.0550,8541,0.0000,1.0000
2016-12-28,1.0710,1.0790,1.0400,1.0671,1.0671,27593,0.0000,1.0000
2016-12-27,0.9500,0.9600,0.9500,0.9500,0.9500,1900,0.0000,1.0000
2016-12-23,1.0800,1.0800,1.0087,1.0087,1.0087,3500,0.0000,1.0000
2016-12-22,1.0300,1.0512,1.0190,1.0512,1.0512,2950,0.0000,1.0000
2016-12-21,1.0543,1.0700,1.0543,1.0700,1.0700,657,0.0000,1.0000
2016-12-20,1.0770,1.0817,1.0070,1.0357,1.0357,43500,0.0000,1.0000
2016-12-19,1.1691,1.1691,1.0850,1.0850,1.0850,16250,0.0000,1.0000
2016-12-16,1.1694,1.1844,1.1343,1.1790,1.1790,10812,0.0000,1.0000
2016-12-15,1.1252,1.1540,1.1100,1.1540,1.1540,34174,0.0000,1.0000
2016-12-14,1.2325,1.2325,1.1393,1.1393,1.1393,90255,0.0000,1.0000
2016-12-13,1.2012,1.2012,1.1472,1.1778,1.1778,11850,0.0000,1.0000
2016-12-12,1.0862,1.0920,1.0688,1.0916,1.0916,27250,0.0000,1.0000
2016-12-09,1.0886,1.1000,1.0746,1.0890,1.0890,14761,0.0000,1.0000
2016-12-08,1.1431,1.1431,1.0730,1.0730,1.0730,12451,0.0000,1.0000
2016-12-07,1.1326,1.2127,1.1326,1.1514,1.1514,24627,0.0000,1.0000
2016-12-06,1.1469,1.1469,1.0646,1.1330,1.1330,18541,0.0000,1.0000
2016-12-05,1.2830,1.2830,1.1883,1.2000,1.2000,24168,0.0000,1.0000
2016-12-02,1.2917,1.2986,1.2324,1.2760,1.2760,12349,0.0000,1.0000
2016-12-01,1.2520,1.3018,1.2190,1.2502,1.2502,42539,0.0000,1.0000
2016-11-30,1.1972,1.1972,1.1574,1.1806,1.1806,14546,0.0000,1.0000
2016-11-29,1.2219,1.2294,1.1929,1.2010,1.2010,36522,0.0000,1.0000
2016-11-28,1.2032,1.2188,1.1518,1.2000,1.2000,23095,0.0000,1.0000
2016-11-25,1.1967,1.2328,1.1210,1.1210,1.1210,36100,0.0000,1.0000
2016-11-23,0.9850,1.2122,0.9850,1.2042,1.2042,93977,0.0000,1.0000
2016-11-22,1.1991,1.1991,1.0150,1.0600,1.0600,165443,0.0000,1.0000
2016-11-21,1.4204,1.5020,1.3440,1.3440,1.3440,96796,0.0000,1.0000
2016-11-18,1.2121,1.3500,1.2119,1.3500,1.3500,130277,0.0000,1.0000
2016-11-17,1.1070,1.2565,1.0903,1.0997,1.0997,106228,0.0000,1.0000
2016-11-16,1.1735,1.4220,0.8955,1.0082,1.0082,178152,0.0000,1.0000
2016-11-15,0.8227,1.1025,0.8227,1.0594,1.0594,244510,0.0000,1.0000
2016-11-14,0.8720,0.8820,0.8234,0.8395,0.8395,162052,0.0000,1.0000
2016-11-11,0.8700,0.8766,0.8447,0.8469,0.8469,63155,0.0000,1.0000
2016-11-10,0.8640,0.8640,0.8410,0.8478,0.8478,21449,0.0000,1.0000
2016-11-09,0.8230,0.8592,0.7977,0.8464,0.8464,94715,0.0000,1.0000
2016-11-08,0.8720,0.8720,0.8421,0.8531,0.8531,52817,0.0000,1.0000
2016-11-07,0.8330,0.8660,0.8273,0.8480,0.8480,243671,0.0000,1.0000
2016-11-04,0.7503,0.7810,0.6917,0.7740,0.7740,58352,0.0000,1.0000
2016-11-03,0.8650,0.8650,0.7974,0.7974,0.7974,77050,0.0000,1.0000
2016-11-02,0.8782,0.8870,0.8700,0.8760,0.8760,44132,0.0000,1.0000
2016-11-01,0.9190,0.9190,0.8900,0.9000,0.9000,14825,0.0000,1.0000
2016-10-31,0.9050,0.9080,0.8968,0.8968,0.8968,43643,0.0000,1.0000
2016-10-28,0.9208,0.9300,0.9000,0.9062,0.9062,23636,0.0000,1.0000
2016-10-27,0.9167,0.9433,0.9000,0.9239,0.9239,58472,0.0000,1.0000
2016-10-26,0.8836,0.9153,0.8773,0.8990,0.8990,42453,0.0000,1.0000
2016-10-25,0.9618,0.9618,0.8940,0.8960,0.8960,34766,0.0000,1.0000
2016-10-24,0.8900,0.9140,0.8900,0.9090,0.9090,47900,0.0000,1.0000
2016-10-21,0.8710,0.8980,0.8630,0.8875,0.8875,9380,0.0000,1.0000
2016-10-20,0.9300,0.9300,0.8770,0.8940,0.8940,48209,0.0000,1.0000
2016-10-19,0.9494,0.9541,0.9118,0.9424,0.9424,86915,0.0000,1.0000
2016-10-18,0.9128,0.9880,0.9128,0.9627,0.9627,42240,0.0000,1.0000
2016-10-17,0.8927,0.9237,0.8926,0.9118,0.9118,14770,0.0000,1.0000
2016-10-14,0.8940,0.9155,0.8940,0.9000,0.9000,14138,0.0000,1.0000
2016-10-13,0.9260,0.9268,0.8925,0.9150,0.9150,23412,0.0000,1.0000
2016-10-12,0.9840,0.9840,0.9234,0.9473,0.9473,5872,0.0000,1.0000
2016-10-11,0.9359,0.9772,0.9228,0.9535,0.9535,63862,0.0000,1.0000
2016-10-10,0.8400,0.8400,0.8400,0.8400,0.8400,1000,0.0000,1.0000
2016-10-07,0.8653,0.8928,0.7934,0.8628,0.8628,40904,0.0000,1.0000
2016-10-06,1.0301,1.0301,0.8190,0.8380,0.8380,143370,0.0000,1.0000
2016-10-05,0.7640,0.9067,0.7637,0.9067,0.9067,150907,0.0000,1.0000
2016-10-04,0.7580,0.7700,0.7458,0.7480,0.7480,57996,0.0000,1.0000
2016-10-03,0.7114,0.7132,0.6801,0.7132,0.7132,45238,0.0000,1.0000
2016-09-30,0.6533,0.7115,0.6533,0.6838,0.6838,54125,0.0000,1.0000
2016-09-29,0.6134,0.6210,0.5981,0.5981,0.5981,55163,0.0000,1.0000
2016-09-28,0.6030,0.6206,0.6030,0.6197,0.6197,15299,0.0000,1.0000
2016-09-27,0.6000,0.6000,0.6000,0.6000,0.6000,350,0.0000,1.0000
2016-09-26,0.6046,0.6190,0.6046,0.6190,0.6190,4170,0.0000,1.0000
2016-09-23,0.6262,0.6280,0.6095,0.6095,0.6095,35435,0.0000,1.0000
2016-09-22,0.6207,0.6229,0.6000,0.6070,0.6070,14290,0.0000,1.0000
2016-09-21,0.5860,0.5900,0.5860,0.5860,0.5860,4500,0.0000,1.0000
2016-09-20,0.5988,0.6000,0.5647,0.5708,0.5708,37240,0.0000,1.0000
2016-09-19,0.6197,0.6313,0.5968,0.6000,0.6000,17166,0.0000,1.0000
2016-09-16,0.5839,0.6564,0.5836,0.6000,0.6000,65099,0.0000,1.0000
2016-09-15,0.4748,0.5060,0.4641,0.5060,0.5060,368299,0.0000,1.0000
2016-09-14,0.4055,0.4566,0.4055,0.4566,0.4566,59000,0.0000,1.0000
2016-09-13,0.3901,0.3901,0.3901,0.3901,0.3901,1000,0.0000,1.0000
2016-09-12,0.3833,0.4100,0.3794,0.4100,0.4100,33909,0.0000,1.0000
2016-09-09,0.3850,0.3850,0.3850,0.3850,0.3850,7000,0.0000,1.0000
2016-09-08,0.3905,0.3905,0.3654,0.3750,0.3750,75995,0.0000,1.0000
2016-09-07,0.3839,0.3930,0.3839,0.3900,0.3900,21780,0.0000,1.0000
2016-09-06,0.3894,0.3950,0.3860,0.3880,0.3880,77998,0.0000,1.0000
2016-09-02,0.3825,0.3864,0.3825,0.3864,0.3864,5000,0.0000,1.0000
2016-09-01,0.3799,0.3837,0.3761,0.3837,0.3837,13100,0.0000,1.0000
2016-08-31,0.3593,0.3864,0.3485,0.3864,0.3864,42500,0.0000,1.0000
2016-08-30,0.3552,0.3580,0.3466,0.3580,0.3580,20699,0.0000,1.0000
2016-08-29,0.3357,0.3478,0.3198,0.3478,0.3478,41698,0.0000,1.0000
2016-08-26,0.3300,0.3300,0.3300,0.3300,0.3300,1470,0.0000,1.0000
2016-08-25,0.3511,0.3511,0.3511,0.3511,0.3511,12500,0.0000,1.0000
2016-08-24,0.3511,0.3511,0.3511,0.3511,0.3511,5000,0.0000,1.0000
2016-08-23,0.3659,0.3903,0.3659,0.3903,0.3903,71267,0.0000,1.0000
2016-08-22,0.3517,0.3517,0.3517,0.3517,0.3517,0,0.0000,1.0000
2016-08-19,0.3437,0.3517,0.3397,0.3517,0.3517,9650,0.0000,1.0000
2016-08-18,0.3476,0.3476,0.3476,0.3476,0.3476,1000,0.0000,1.0000
2016-08-17,0.3440,0.3440,0.3440,0.3440,0.3440,0,0.0000,1.0000
2016-08-16,0.3440,0.3440,0.3440,0.3440,0.3440,4500,0.0000,1.0000
2016-08-15,0.3730,0.3730,0.3660,0.3660,0.3660,3000,0.0000,1.0000
2016-08-12,0.3670,0.3670,0.3670,0.3670,0.3670,0,0.0000,1.0000
2016-08-11,0.3670,0.3670,0.3670,0.3670,0.3670,0,0.0000,1.0000
2016-08-10,0.3670,0.3670,0.3670,0.3670,0.3670,0,0.0000,1.0000
2016-08-09,0.3780,0.3780,0.3670,0.3670,0.3670,4000,0.0000,1.0000
2016-08-08,0.4198,0.4198,0.3470,0.3470,0.3470,14803,0.0000,1.0000
2016-08-05,0.3850,0.3850,0.3814,0.3814,0.3814,2052,0.0000,1.0000
2016-08-04,0.3810,0.3810,0.3810,0.3810,0.3810,5400,0.0000,1.0000
2016-08-03,0.3535,0.3870,0.3535,0.3870,0.3870,8910,0.0000,1.0000
2016-08-02,0.3890,0.3890,0.3680,0.3680,0.3680,99457,0.0000,1.0000
2016-08-01,0.3000,0.3000,0.3000,0.3000,0.3000,0,0.0000,1.0000
2016-07-29,0.3090,0.3090,0.3000,0.3000,0.3000,7090,0.0000,1.0000
2016-07-28,0.2940,0.3207,0.2940,0.3207,0.3207,6000,0.0000,1.0000
2016-07-27,0.2930,0.2930,0.2930,0.2930,0.2930,500,0.0000,1.0000
2016-07-26,0.2930,0.2930,0.2930,0.2930,0.2930,5000,0.0000,1.0000
2016-07-25,0.2930,0.2930,0.2930,0.2930,0.2930,45000,0.0000,1.0000
2016-07-22,0.2690,0.2690,0.2690,0.2690,0.2690,0,0.0000,1.0000
2016-07-21,0.2730,0.2730,0.2690,0.2690,0.2690,2750,0.0000,1.0000
2016-07-20,0.2732,0.2749,0.2712,0.2739,0.2739,27500,0.0000,1.0000
2016-07-19,0.2370,0.2370,0.2370,0.2370,0.2370,0,0.0000,1.0000
2016-07-18,0.2370,0.2370,0.2370,0.2370,0.2370,635,0.0000,1.0000
2016-07-15,0.2430,0.2530,0.2289,0.2400,0.2400,97500,0.0000,1.0000
2016-07-14,0.1650,0.1650,0.1650,0.1650,0.1650,0,0.0000,1.0000
2016-07-13,0.1650,0.1650,0.1650,0.1650,0.1650,0,0.0000,1.0000
2016-07-12,0.1660,0.1667,0.1650,0.1650,0.1650,30000,0.0000,1.0000
